z_cm qC23_t0001 qC23_t001 qC23_t01 qC23_t1 qC40_t0001 qC40_t001 qC40_t01 qC40_t1
0.55874999999999997 5.9251395683156641e-11 -0.00033404552700532544 0.00026110751123413874 2.1852869062697531e-06 5.9239322943271473e-11 -0.00027289167136710507 0.00060293486556295091 2.092408546787539e-06
0.56625000000000003 5.9249859884900751e-11 -0.00030233115805696707 0.00029423753787779881 2.1833380268262925e-06 5.924314559663313e-11 -0.00021650735083271195 0.00059763676038921147 2.1461849576426255e-06
0.57374999999999998 5.9243268933002752e-11 -0.00027179982079695311 0.0003265207434345579 2.1794956700581961e-06 5.9235263807866765e-11 -0.00015700114693843934 0.00059255676354091446 2.2005005235425244e-06
0.58124999999999993 5.9243939475611235e-11 -0.00024203033936791928 0.00035793754965391555 2.173933725802642e-06 5.9233175288223733e-11 -9.4295137240430748e-05 0.00058726988480586005 2.2553206830614704e-06
0.58875 5.924900923066993e-11 -0.00021266537709471053 0.0003884710994844936 2.1666466488900554e-06 5.9232146019597185e-11 -2.8156064611623549e-05 0.00058200009556263381 2.3106001102492959e-06
0.59624999999999995 5.9241713133284937e-11 -0.00018344973418107672 0.00041811913615430441 2.1575976934021203e-06 5.9233505176650209e-11 4.1240199893377077e-05 0.00057665436020376104 2.3662831080996575e-06
0.60375000000000001 5.9251622990488588e-11 -0.00015424829026339511 0.00044688193231868248 2.1468148325449373e-06 5.9253798165334545e-11 0.00011411612506226304 0.00057130512746300633 2.4223065881045711e-06
0.61124999999999996 5.9265527302036266e-11 -0.00012501197398888411 0.00047474583410285698 2.1343416827678022e-06 5.9303656563822896e-11 0.00019037464828269032 0.000565947806610562 2.4786047949639405e-06
0.61875000000000002 5.9322103266381148e-11 -9.5582756309319243e-05 0.00050171782082484694 2.120200481448066e-06 5.9431693303778484e-11 0.00026998382696117522 0.00056057314376319479 2.5351142379553892e-06
0.62624999999999997 5.9469387970902576e-11 -6.585881825872474e-05 0.00052779459215775008 2.1044159437766653e-06 5.9707485653450294e-11 0.00035288846580987986 0.00055514632723461664 2.5917776051810917e-06
0.63374999999999992 5.9767334496467422e-11 -3.5596729452477252e-05 0.0005529555441163486 2.0870266024689634e-06 6.0272714095523585e-11 0.00043894733071116659 0.00054963099017266094 2.6485447046310219e-06
0.64124999999999999 6.0403123165207775e-11 -4.5457951960904704e-06 0.00057719815236510199 2.0680718101688977e-06 6.1455786289684619e-11 0.00052819279324024413 0.00054399072519057507 2.7053696666651346e-06
0.64874999999999994 6.1741822766028303e-11 2.74426857207689e-05 0.00060051833988647094 2.0475852878667974e-06 6.3820623272724224e-11 0.00062071634798438848 0.0005382000566810744 2.7622090467560798e-06
0.65625 6.4392774353652898e-11 6.0791414451915862e-05 0.00062291772299539582 2.0255977653243607e-06 6.8427306421387684e-11 0.00071645075142096201 0.000532259271307876 2.8190326271373827e-06
0.66374999999999995 6.9459820349920015e-11 9.5526668602932357e-05 0.00064439849695400195 2.0021366498774267e-06 7.724684212879841e-11 0.00080746128736676654 0.00052617535570214811 2.8757955388975625e-06
0.67125000000000001 7.9069665120121849e-11 0.00013206546043919231 0.00066495970937781887 1.9772233032467206e-06 9.388828329290973e-11 0.00088948853660786493 0.00051994401913250477 2.9324599131439478e-06
0.67874999999999996 9.6999793591630391e-11 0.00017048614646433076 0.00068461920481433349 1.9508723867095868e-06 1.2493616363352768e-10 0.00096321182427738881 0.00051356979399667197 2.9889807381604267e-06
0.68625000000000003 1.3018655364472772e-10 0.00021104397815952715 0.00070338694952012558 1.923092518866574e-06 1.8243622484302498e-10 0.0010293535012610661 0.00050706086309844345 3.0453144507650211e-06
0.69374999999999998 1.9109992743046612e-10 0.00025390163297586547 0.00072128937253685148 1.8938867098491223e-06 2.8813204635723327e-10 0.0010878896908800577 0.00050033985109105737 3.1014226385879893e-06
0.70124999999999993 3.0206543165602911e-10 0.00029923235611224329 0.00073834999601841197 1.8632531493683031e-06 4.8100557374512649e-10 0.001138361350337647 0.0004934200157601349 3.1572685778101757e-06
0.70874999999999999 5.0269717686843801e-10 0.00034713847529155203 0.00075459005729528567 1.8311867901276664e-06 8.2998807799171763e-10 0.0011800585185405719 0.0004862948613439054 3.2128182521794843e-06
0.71624999999999994 8.6250777842639496e-10 0.00039783826690709443 0.00077004555452376145 1.7976814006002017e-06 1.4559481146708819e-09 0.0012136396673865033 0.00047895915244067639 3.2680458406866034e-06
0.72375 1.5018796540834597e-09 0.00045128525136851834 0.00078473157732908535 1.7627313636848548e-06 2.5680545898527648e-09 0.0012405284380937961 0.00047149295672291601 3.32292908320372e-06
0.73124999999999996 2.6271045853041595e-09 0.00050768968843150589 0.00079867261813960087 1.7263335230931311e-06 4.5247683238782663e-09 0.0012611495599148075 0.00046389848187889608 3.3774467106699483e-06
0.73875000000000002 4.5878847446545793e-09 0.00056700050592249141 0.00081187661384333326 1.6884888101522509e-06 7.9338716506471776e-09 0.0012747712898171081 0.00045613858582467716 3.431568795974543e-06
0.74624999999999997 7.9708304354996037e-09 0.00062932795350270426 0.00082436110132419417 1.6492033512821111e-06 1.3815199172594996e-08 0.0012816462250200497 0.00044807332515833819 3.4852602086146931e-06
0.75374999999999992 1.3749889576458637e-08 0.00069463023644423475 0.00083612794604275746 1.6084888766950522e-06 2.3862411293366371e-08 0.001283670326790876 0.00043956910268784082 3.5384808477589548e-06
