severity,particle_id,seed_label,sample_index,z_cm,x_cm,y_cm,r_cm,r_over_r0,t_s,ux_cm_s,uy_cm_s,uz_cm_s
23,1,centerline,22,0.56625,-3.44591755389e-08,-1.65347209579e-07,1.68899776478e-07,9.38332091545e-07,0.0483769261175,-5.56154771908e-11,1.82639828156e-08,10.6713888979
23,1,centerline,23,0.590833333333,-3.44590196554e-08,-1.6531063062e-07,1.6886393526e-07,9.38132973666e-07,0.0506805945077,1.76683742081e-10,1.36276709331e-08,10.6713828047
23,1,centerline,24,0.615416666667,-3.44584272289e-08,-1.65283802551e-07,1.68837550897e-07,9.3798639387e-07,0.0529842636893,3.23382412436e-10,9.79844132411e-09,10.6713815659
23,1,centerline,25,0.64,-3.44575954551e-08,-1.65264866137e-07,1.68818843331e-07,9.37882462952e-07,0.0552879326144,3.84480533877e-10,6.776293992e-09,10.6713851814
23,1,centerline,26,0.664583333333,-3.44567630256e-08,-1.65251956363e-07,1.68806035437e-07,9.37811307983e-07,0.0575916004606,2.51899560718e-10,4.57625163356e-09,10.6713873811
23,1,centerline,27,0.689166666667,-3.44565539179e-08,-1.65243365928e-07,1.68797583191e-07,9.37764351059e-07,0.0598952690791,-5.39901329187e-11,2.95125591153e-09,10.6713822048
23,1,centerline,28,0.71375,-3.4456936372e-08,-1.65238038905e-07,1.68792446411e-07,9.37735813394e-07,0.0621989382918,-2.61682805968e-10,1.74301953035e-09,10.6713818771
23,1,centerline,29,0.738333333333,-3.44576841745e-08,-1.65235015222e-07,1.6878963906e-07,9.37720217002e-07,0.0645026070518,-3.71178458463e-10,9.51542489878e-10,10.671386398
23,1,centerline,30,0.762916666667,-3.44585198644e-08,-1.65233366648e-07,1.68788195811e-07,9.37712198949e-07,0.0668062747299,-2.74105601859e-10,5.0099177032e-10,10.6713860493
23,1,centerline,31,0.7875,-3.4458944048e-08,-1.6523261537e-07,1.68787546954e-07,9.37708594191e-07,0.0691099435388,-1.04876036832e-10,1.70939247339e-10,10.6713817741
23,1,centerline,32,0.812083333333,-3.44590524259e-08,-1.65232488373e-07,1.68787444758e-07,9.37708026433e-07,0.0714136127469,7.06557372102e-14,-4.09967078414e-11,10.6713823504
23,1,centerline,33,0.836666666667,-3.44589930846e-08,-1.65232713555e-07,1.68787653083e-07,9.37709183793e-07,0.0737172813069,4.07344758536e-11,-1.34816095229e-10,10.6713877782
23,1,centerline,34,0.86125,-3.44589388344e-08,-1.652331047e-07,1.68788024914e-07,9.37711249523e-07,0.0760209492094,-4.12601673357e-12,-2.16656560806e-10,10.6713848889
23,1,centerline,35,0.885833333333,-3.44590047041e-08,-1.65233667383e-07,1.68788589194e-07,9.37714384411e-07,0.0783246181711,-4.97288321644e-11,-2.59146687494e-10,10.6713815176
23,1,centerline,36,0.910416666667,-3.44591526009e-08,-1.6523424013e-07,1.68789180072e-07,9.37717667065e-07,0.0806282873374,-7.53404327457e-11,-2.25393414591e-10,10.6713829935
23,1,centerline,37,0.935,-3.44593364718e-08,-1.652346473e-07,1.68789616205e-07,9.37720090026e-07,0.0829319556619,-8.09608184853e-11,-1.15396741972e-10,10.6713893169
23,1,centerline,38,0.959583333333,-3.44610829722e-08,-1.65233061027e-07,1.6878841991e-07,9.37713443946e-07,0.0852356237539,-1.4381569695e-09,1.48897576047e-09,10.6713838944
23,1,centerline,39,0.984166666667,-3.44654580199e-08,-1.65228361234e-07,1.68784712438e-07,9.37692846877e-07,0.0875392928316,-2.23461863448e-09,2.44938577873e-09,10.6713814369
23,1,centerline,40,1.00875,-3.44708001446e-08,-1.65222429683e-07,1.68779996839e-07,9.37666649105e-07,0.089842961917,-2.27775411271e-09,2.55836505298e-09,10.6713838227
23,1,centerline,41,1.03333333333,-3.44750123138e-08,-1.65217553826e-07,1.68776084106e-07,9.37644911702e-07,0.0921466300215,-6.25718305694e-10,9.66735148024e-10,10.6713894734
23,1,centerline,42,1.05791666667,-3.44645379736e-08,-1.6522637889e-07,1.68782583991e-07,9.37681022172e-07,0.094450298333,8.90970254666e-09,-7.94292490331e-09,10.6713829697
23,1,centerline,43,1.0825,-3.44376925554e-08,-1.6525099097e-07,1.68801198708e-07,9.37784437264e-07,0.0967539675168,1.35873251815e-08,-1.27392384344e-08,10.6713813927
23,1,centerline,44,1.10708333333,-3.44056668248e-08,-1.65281914273e-07,1.6882494216e-07,9.37916345333e-07,0.0990576365093,1.34071496298e-08,-1.34222055091e-08,10.6713847424
23,1,centerline,45,1.13166666667,-3.43838242515e-08,-1.65306154791e-07,1.68844224603e-07,9.38023470017e-07,0.101361304424,-2.49879953403e-09,-8.28506372518e-10,10.6713881022
23,1,centerline,46,1.15625,-3.44332820106e-08,-1.65271242133e-07,1.68820124352e-07,9.37889579735e-07,0.103664972884,-3.72604256528e-08,2.87433208776e-08,10.6713828906
23,1,centerline,47,1.18083333333,-3.4540848742e-08,-1.65184762263e-07,1.68757446993e-07,9.37541372186e-07,0.105968641985,-5.29478516656e-08,4.39411226747e-08,10.6713821577
23,1,centerline,48,1.20541666667,-3.46625837718e-08,-1.65079828201e-07,1.68679709487e-07,9.37109497151e-07,0.108272310762,-4.9561077472e-08,4.47648985311e-08,10.6713859033
23,1,centerline,49,1.23,-3.4736079972e-08,-1.65004795251e-07,1.68621403469e-07,9.36785574826e-07,0.110575978559,2.09965723026e-08,-8.48451036135e-09,10.6713854321
23,1,centerline,50,1.25458333333,-3.45710973064e-08,-1.65119129521e-07,1.68699400422e-07,9.37218891234e-07,0.112879647617,1.12901033072e-07,-8.42874187303e-08,10.6713802922
23,1,centerline,51,1.27916666667,-3.42589257531e-08,-1.6536323054e-07,1.68874722822e-07,9.38192904569e-07,0.115183317128,1.48783014252e-07,-1.21145405876e-07,10.6713812203
23,1,centerline,52,1.30375,-3.39286227318e-08,-1.65647381964e-07,1.69086387956e-07,9.39368821978e-07,0.117486985785,1.28642515338e-07,-1.19058473681e-07,10.6713882165
23,1,centerline,53,1.32833333333,-3.38166520266e-08,-1.65795708411e-07,1.69209287221e-07,9.4005159567e-07,0.119790653111,-8.09999964766e-08,3.11177423103e-08,10.6713887359
23,1,centerline,54,1.35291666667,-3.42428787965e-08,-1.65536454798e-07,1.69041097415e-07,9.39117207863e-07,0.122094321221,-2.67340909764e-07,1.80080371606e-07,10.6713851008
23,1,centerline,55,1.3775,-3.49483983156e-08,-1.65029971146e-07,1.68689898693e-07,9.37166103851e-07,0.124397989892,-3.2347640766e-07,2.45757970983e-07,10.6713835315
23,1,centerline,56,1.40208333333,-3.56332603784e-08,-1.644681186e-07,1.6828396026e-07,9.34910890336e-07,0.126701658679,-2.49406477541e-07,2.28150534068e-07,10.671384028
23,1,centerline,57,1.42666666667,-3.56933373671e-08,-1.64277158783e-07,1.68110080692e-07,9.33944892735e-07,0.129005328042,2.1205060446e-07,-7.78237890656e-08,10.6713776573
23,1,centerline,58,1.45125,-3.48156734244e-08,-1.6473077052e-07,1.68369705921e-07,9.35387255118e-07,0.131308998316,5.08264930595e-07,-2.89993722362e-07,10.6713771502
23,1,centerline,59,1.47583333333,-3.35435049826e-08,-1.65493471932e-07,1.68858686418e-07,9.38103813432e-07,0.133612667814,5.54551825273e-07,-3.46169432134e-07,10.6713848499
23,1,centerline,60,1.50041666667,-3.24570977926e-08,-1.66203137602e-07,1.69342688492e-07,9.40792713847e-07,0.135916334786,3.39152224746e-07,-2.39147408788e-07,10.6714001458
23,1,centerline,61,1.525,-3.26730093395e-08,-1.66140463861e-07,1.69322707489e-07,9.4068170827e-07,0.138220001702,-4.52167495906e-07,2.55871513709e-07,10.6713845722
23,1,centerline,62,1.54958333333,-3.41974415733e-08,-1.6519789082e-07,1.68700350153e-07,9.37224167515e-07,0.140523671871,-7.96879219794e-07,5.24763634329e-07,10.6713700163
23,1,centerline,63,1.57416666667,-3.60015602574e-08,-1.63896337361e-07,1.6780381921e-07,9.32243440053e-07,0.142827345072,-6.9498356264e-07,5.6752964815e-07,10.6713564783
23,1,centerline,64,1.59875,-3.70022249233e-08,-1.62789650977e-07,1.66942011233e-07,9.27455617961e-07,0.145131020912,-5.05106544401e-09,2.98410840355e-07,10.6713487622
23,1,centerline,65,1.62333333333,-3.57518190824e-08,-1.627063937e-07,1.66588004125e-07,9.25488911807e-07,0.147434696849,9.65826304813e-07,-1.60270573163e-07,10.67134913
23,1,centerline,66,1.64791666667,-3.31273168289e-08,-1.63224641706e-07,1.66552402505e-07,9.25291125029e-07,0.149738374705,1.18790619411e-06,-2.23801963655e-07,10.6713309819
23,1,centerline,67,1.6725,-3.08537034456e-08,-1.63434096626e-07,1.6632093962e-07,9.24005220113e-07,0.152042058477,6.61188534355e-07,1.07816373238e-07,10.671294318
23,1,centerline,68,1.69708333333,-3.06670845585e-08,-1.62149735646e-07,1.65024261384e-07,9.16801452136e-07,0.154345754242,-6.43261197488e-07,1.55008764258e-06,10.6711813376
23,1,centerline,69,1.72166666667,-3.30461776856e-08,-1.56701910212e-07,1.60148488984e-07,8.89713827688e-07,0.156649476308,-1.17047324147e-06,2.84472689975e-06,10.6711301479
23,1,centerline,70,1.74625,-3.49002693491e-08,-1.50585306014e-07,1.54576722659e-07,8.58759570326e-07,0.158953184897,-1.87482844745e-07,2.1307190858e-06,10.6713062033
23,1,centerline,71,1.77083333333,-3.27504182024e-08,-1.48427254838e-07,1.51997499555e-07,8.44430553085e-07,0.161256830951,2.30565724185e-06,-5.91897396099e-07,10.6717095038
23,1,centerline,72,1.79541666667,-2.13195637493e-08,-1.51285053564e-07,1.52779878355e-07,8.48777101975e-07,0.163560386661,8.96472708032e-06,6.50021337034e-07,10.6720894857
23,1,centerline,73,1.82,4.72746777762e-09,-1.47311185841e-07,1.47387022582e-07,8.18816792135e-07,0.165863679345,1.25123066026e-05,1.97177340793e-06,10.6746535309
23,1,centerline,74,1.84458333333,3.10565630199e-08,-1.46019947084e-07,1.49286084593e-07,8.29367137357e-07,0.168166101419,9.21806635698e-06,-1.67898449853e-06,10.6801614747
23,1,centerline,75,1.86916666667,4.19227337778e-08,-1.58845384798e-07,1.64284423726e-07,9.12691266306e-07,0.170467019402,-9.12980024643e-07,-1.02975429066e-05,10.6886133169
23,1,centerline,76,1.89375,1.65859146317e-08,-1.56039736343e-07,1.56918742928e-07,8.71771195642e-07,0.172766143066,-2.11051235249e-05,1.88070875873e-05,10.6985432772
23,1,centerline,77,1.91833333333,-4.53119846564e-08,-8.818083144e-08,9.91414897354e-08,5.50789025448e-07,0.175060928061,-3.04389767992e-05,3.55751608572e-05,10.7311790732
23,1,centerline,78,1.94291666667,-1.11786592834e-07,-1.49518362732e-08,1.12782089648e-07,6.26594221482e-07,0.177345995011,-2.5334130981e-05,2.37469691735e-05,10.7896986873
23,1,centerline,79,1.9675,-1.49921358277e-07,-1.35744836067e-09,1.49927503593e-07,8.33136445607e-07,0.179615989533,-5.85313353764e-06,-1.65463692139e-05,10.8741020637
23,1,centerline,80,1.99208333333,-1.44025709355e-07,-5.96675062439e-08,1.55896171398e-07,8.67003571225e-07,0.181866890874,9.08287045034e-06,-3.33650417547e-05,10.9826030541
23,1,centerline,81,2.01666666667,-1.17900047407e-07,-1.46726736805e-07,1.88226343725e-07,1.04935436153e-06,0.184087196849,1.26025871862e-05,-4.44515862509e-05,11.1765844055
23,1,centerline,82,2.04125,-9.6702361051e-08,-2.51892324172e-07,2.69816770438e-07,1.51292901399e-06,0.186260924612,5.0340678627e-06,-5.1696012706e-05,11.4576993664
23,1,centerline,83,2.06583333333,-1.00665076517e-07,-3.68685359413e-07,3.8218104594e-07,2.16702608387e-06,0.188374288367,-5.06338980568e-06,-6.45707387571e-05,11.8181034949
23,1,centerline,84,2.09041666667,-8.27374297754e-08,-5.51839534868e-07,5.58007486087e-07,3.22165520853e-06,0.190421003143,1.85539303039e-05,-0.000104278183173,12.2231394887
23,1,centerline,85,2.115,-4.32240837328e-08,-7.46154760543e-07,7.47405678394e-07,4.42493908923e-06,0.192393069829,1.74253980181e-05,-8.24998781445e-05,12.7285471337
23,1,centerline,86,2.13958333333,-3.03069875738e-08,-8.34575932364e-07,8.35126038617e-07,5.09824087914e-06,0.194281085508,-7.92538736902e-06,-6.5467238856e-07,13.3343262765
23,1,centerline,87,2.16416666667,-8.547664469e-08,-7.32512175153e-07,7.37482436085e-07,4.65493273694e-06,0.19607919285,-5.9487530952e-05,9.47316680861e-05,14.0138427233
23,1,centerline,88,2.18875,-2.19549818971e-07,-5.54361929377e-07,5.9625436833e-07,3.8889593909e-06,0.19779403139,-8.78493781647e-05,0.000114263722498,14.6592825062
23,1,centerline,89,2.21333333333,-3.49658352804e-07,-3.46466047905e-07,4.92239460056e-07,3.30617768262e-06,0.199435959383,-6.14180066393e-05,0.000140219710223,15.2865411211
23,1,centerline,90,2.23791666667,-3.90703984773e-07,-1.00857810214e-07,4.03511959672e-07,2.77634031427e-06,0.201012763089,1.87774902822e-05,0.000172587365904,15.8956184187
23,1,centerline,91,2.2625,-2.82820323513e-07,1.79363559315e-07,3.34900913409e-07,2.34663236017e-06,0.202531484797,9.72158948909e-05,0.000172248278963,16.4629988487
23,1,centerline,92,2.28708333333,-1.25856176106e-07,3.98421541563e-07,4.17827119567e-07,2.96507673934e-06,0.204003385421,0.000110529429821,0.000122160526335,16.9255026936
23,1,centerline,93,2.31166666667,2.25295621527e-08,5.27207589588e-07,5.27688756456e-07,3.77517255358e-06,0.20543989738,9.04527907773e-05,5.38359180015e-05,17.2850217132
23,1,centerline,94,2.33625,1.16561273592e-07,5.4418787221e-07,5.56531194778e-07,4.00022235342e-06,0.206850984708,3.7150225213e-05,-3.31308675936e-05,17.541555828
23,1,centerline,95,2.36083333333,1.34302675696e-07,4.6383532939e-07,4.82887586804e-07,3.4791926884e-06,0.208245183183,-5.67177406194e-07,-6.25155140729e-05,17.716648365
23,1,centerline,96,2.38541666667,1.21554620215e-07,3.76025476371e-07,3.95184367828e-07,2.8501891949e-06,0.209627454861,-1.68747847891e-05,-6.51484825788e-05,17.8450138586
23,1,centerline,97,2.41,9.06662491019e-08,2.82599424049e-07,2.96787471432e-07,2.14120563505e-06,0.211001649516,-2.70739764416e-05,-7.14381192436e-05,17.9256189913
23,1,centerline,98,2.43458333333,5.00585055945e-08,1.78342225737e-07,1.85234455388e-07,1.33646608255e-06,0.21237149859,-3.12063358419e-05,-8.13947281785e-05,17.95846377
23,1,centerline,99,2.45916666667,1.06744303057e-08,7.36819229675e-08,7.44511197669e-08,5.37165326815e-07,0.213739939189,-2.54553643326e-05,-6.87972963764e-05,17.9680332624
23,1,centerline,100,2.48375,-1.83174432423e-08,-7.25105883164e-09,1.9700420836e-08,1.42135965003e-07,0.215108373799,-1.65056068038e-05,-4.87577511777e-05,17.9574458139
23,1,centerline,101,2.50833333333,-3.33818735729e-08,-5.78023875845e-08,6.67492733571e-08,4.81513432167e-07,0.216478452081,-5.07296607723e-06,-2.43037228617e-05,17.9249381617
23,1,centerline,102,2.53291666667,-3.1435693531e-08,-7.22112654961e-08,7.87570294788e-08,5.6784197563e-07,0.217851836817,7.23203621965e-06,2.94293213421e-06,17.8721755788
23,1,centerline,103,2.5575,-2.64709636321e-08,-6.3977263939e-08,6.9237289207e-08,4.98612795237e-07,0.219229632829,8.29663038345e-07,8.99004793044e-06,17.804159918
23,1,centerline,104,2.58208333333,-2.6811381981e-08,-4.73812353134e-08,5.44410843349e-08,3.91191570159e-07,0.22061474338,-4.68933201341e-07,1.49548471387e-05,17.6838217994
23,1,centerline,105,2.60666666667,-2.53931212233e-08,-2.23585430623e-08,3.38336378967e-08,2.42239789518e-07,0.222011387992,3.3486588639e-06,2.08600655329e-05,17.5111612171
23,1,centerline,106,2.63125,-1.60827519274e-08,1.25010781342e-08,2.03698763883e-08,1.45066518951e-07,0.223423843847,7.42236267545e-06,3.19682816925e-05,17.2973547329
23,1,centerline,107,2.65583333333,-1.01463734284e-08,7.1183212319e-08,7.19027023818e-08,5.08320690428e-07,0.224854631246,1.53746387729e-06,4.69783502421e-05,17.0556294855
23,1,centerline,108,2.68041666667,-9.83446241111e-09,1.3929629804e-07,1.39643028106e-07,9.77885869769e-07,0.226308670092,-4.51442219544e-07,4.36523840425e-05,16.7482174906
23,1,centerline,109,2.705,-9.55071056915e-09,1.90110058558e-07,1.9034981071e-07,1.31749970133e-06,0.227792593799,1.48409367138e-06,2.18086014704e-05,16.3751188053
23,1,centerline,110,2.72958333333,-3.34848227503e-09,2.02428059574e-07,2.02455752293e-07,1.38218482885e-06,0.229313387755,7.15911425455e-06,1.15733754136e-05,15.9631937002
23,1,centerline,111,2.75416666667,1.10533888199e-08,2.30562462252e-07,2.30827265296e-07,1.55163587598e-06,0.230873596817,1.05640843674e-05,2.1467945236e-05,15.5468521217
23,1,centerline,112,2.77875,2.78089203834e-08,2.60882514205e-07,2.62360481534e-07,1.73408831255e-06,0.232477629256,9.59879885855e-06,1.33524811216e-05,15.1025517048
23,1,centerline,113,2.80333333333,3.98068936477e-08,2.63554072506e-07,2.66543313396e-07,1.73072176806e-06,0.234131123902,4.19653396442e-06,-1.30555312067e-05,14.6302924735
23,1,centerline,114,2.82791666667,4.30509959775e-08,2.23401476756e-07,2.27511775677e-07,1.45077007212e-06,0.23583940854,2.02687421933e-06,-2.23832993424e-05,14.1644502188
23,1,centerline,115,2.8525,4.70510137035e-08,1.88835655931e-07,1.94609102668e-07,1.21891073243e-06,0.237602427756,2.22961931833e-06,-1.75587745982e-05,13.7286125741
23,1,centerline,116,2.87708333333,5.00014422509e-08,1.58064146314e-07,1.65784253103e-07,1.02059864986e-06,0.239421100143,7.38173435971e-07,-1.7000652657e-05,13.3109376086
23,1,centerline,117,2.90166666667,4.86312770974e-08,1.2330550183e-07,1.32549039581e-07,8.02890164855e-07,0.241296451677,-2.47111369387e-06,-2.07764261496e-05,12.9114253331
23,1,centerline,118,2.92625,4.30959602015e-08,7.9764270404e-08,9.06620130968e-08,5.41091528938e-07,0.243227943106,-2.6727490814e-06,-2.31924273229e-05,12.5540377128
23,1,centerline,119,2.95083333333,3.8287128914e-08,3.57379509955e-08,5.23746635487e-08,3.08473179772e-07,0.24521184448,-2.22997060735e-06,-2.04139257959e-05,12.2360636734
23,1,centerline,120,2.97541666667,3.39329327362e-08,1.11445870498e-09,3.39512288774e-08,1.97664978078e-07,0.247244980694,-2.10751003073e-06,-1.28785569946e-05,11.9536317334
23,1,centerline,121,3,2.93980191485e-08,-1.36357095179e-08,3.24064207205e-08,1.8681568986e-07,0.249323593915,-2.30950930943e-06,-5.58190282376e-07,11.7067419258
23,1,centerline,122,3.02458333333,2.54982669549e-08,-2.27234946364e-08,3.41543383217e-08,1.952705002e-07,0.251442584158,-1.42399942979e-06,-6.89066251314e-06,11.5016562878
23,1,centerline,123,3.04916666667,2.30880901293e-08,-3.83741354827e-08,4.47843072946e-08,2.54315073916e-07,0.253596903379,-8.72784797383e-07,-6.51609863941e-06,11.3260808564
23,1,centerline,124,3.07375,2.14662841138e-08,-4.60329443456e-08,5.07920596036e-08,2.86863717966e-07,0.255782004879,-6.70531431875e-07,6.20325117537e-07,11.180015607
23,1,centerline,125,3.09833333333,1.99430527051e-08,-3.22884047891e-08,3.79508423493e-08,2.13420457911e-07,0.257992891018,-6.58174606222e-07,9.7013693711e-06,11.0637273798
23,1,centerline,126,3.12291666667,1.90280399824e-08,-1.86171053704e-08,2.66207234677e-08,1.49208033462e-07,0.260224551711,-2.06496702535e-07,3.41120784426e-06,10.9706511988
23,1,centerline,127,3.1475,1.88237494095e-08,-1.32218975166e-08,2.30033066269e-08,1.28608038488e-07,0.262473481951,-1.96633184115e-08,2.24404580969e-06,10.894505301
23,1,centerline,128,3.17208333333,1.87397585009e-08,-4.61269581865e-09,1.92991064919e-08,1.07696036091e-07,0.264736419736,-9.89178415601e-08,6.21924906835e-06,10.8352896902
23,1,centerline,129,3.19666666667,1.82831052937e-08,1.65364651062e-08,2.46521118241e-08,1.37378998272e-07,0.267009996978,-1.51897303909e-07,9.03480875857e-06,10.7924100806
23,1,centerline,130,3.22125,1.82260124956e-08,3.1786782219e-08,3.66413298794e-08,2.03990170782e-07,0.269291507521,6.6262680086e-08,4.81050366942e-06,10.7588817175
23,1,centerline,131,3.24583333333,1.84241293523e-08,4.06759540971e-08,4.4654023157e-08,2.48425797432e-07,0.271579356584,7.13922670365e-08,3.43630386456e-06,10.7326985896
23,1,centerline,132,3.27041666667,1.83898880321e-08,4.9705950181e-08,5.29987685256e-08,2.94708654034e-07,0.273872008072,-1.3675831834e-07,4.91655767738e-06,10.7138606961
23,1,centerline,133,3.295,1.78245806134e-08,6.30035973172e-08,6.54764763022e-08,3.639740448e-07,0.276167942601,-1.99344625767e-07,4.75132817283e-06,10.7014529775
23,1,centerline,134,3.31958333333,1.74861552578e-08,7.12658090511e-08,7.33797054056e-08,4.07818023536e-07,0.278466211912,-1.14532521751e-07,2.64661285552e-06,10.6918695363
23,1,centerline,135,3.34416666667,1.72089125583e-08,7.61271385548e-08,7.80479845735e-08,4.33700826027e-07,0.280766276182,-1.45905789554e-07,1.78842602425e-06,10.6847574076
23,1,centerline,136,3.36875,1.67255876534e-08,8.04512618922e-08,8.21714720716e-08,4.56572718454e-07,0.283067605707,-2.93492586284e-07,2.17736411703e-06,10.6801165913
23,1,centerline,137,3.39333333333,1.60093475809e-08,8.52261877434e-08,8.6716793571e-08,4.81800453516e-07,0.285369706835,-2.78736589742e-07,1.61381589185e-06,10.6773001404
23,1,centerline,138,3.41791666667,1.54401641088e-08,8.79678692735e-08,8.93126233643e-08,4.96205471305e-07,0.287672343233,-2.23267503921e-07,8.39853978561e-07,10.675144508
23,1,centerline,139,3.4425,1.49459318606e-08,8.94271556298e-08,9.06675082001e-08,5.03722330286e-07,0.289975374544,-2.1356190714e-07,4.99742054954e-07,10.6736386971
23,1,centerline,140,3.46708333333,1.44212918434e-08,9.0602929193e-08,9.17434708129e-08,5.09693753015e-07,0.292278660665,-2.4962340637e-07,5.93528487287e-07,10.6727827076
23,1,centerline,141,3.49166666667,1.39012631572e-08,9.16696757728e-08,9.27177144545e-08,5.15102656209e-07,0.294582084058,-1.98964128937e-07,3.21039097958e-07,10.672277846
23,1,centerline,142,3.51625,1.3494704448e-08,9.21544865965e-08,9.31372989087e-08,5.17431665074e-07,0.296885602658,-1.56919779074e-07,1.19560396554e-07,10.6719033328
23,1,centerline,143,3.54083333333,1.3164984117e-08,9.23111085409e-08,9.32451476853e-08,5.18029727291e-07,0.29918918757,-1.32241915329e-07,3.60891062513e-08,10.6716634262
23,1,centerline,144,3.56541666667,1.28736218764e-08,9.24043649278e-08,9.32968209422e-08,5.18316225275e-07,0.301492809912,-1.20976074757e-07,5.23778816307e-08,10.6715533319
23,1,centerline,145,3.59,1.26300160632e-08,9.2458959411e-08,9.3317610777e-08,5.18431432601e-07,0.30379645036,-9.16394194129e-08,-1.07275936616e-09,10.6714804835
23,1,centerline,146,3.61458333333,1.24462564233e-08,9.24174210313e-08,9.32517507023e-08,5.18065400603e-07,0.306100103919,-6.90172480084e-08,-3.10836233303e-08,10.6714318441
23,1,centerline,147,3.63916666667,1.23068759699e-08,9.23337464039e-08,9.3150308218e-08,5.17501764183e-07,0.308403765366,-5.31096078698e-08,-3.76546255125e-08,10.6714074135
23,1,centerline,148,3.66375,1.21971426728e-08,9.22588166622e-08,9.30615900427e-08,5.17008855213e-07,0.310707429735,-4.20008332378e-08,-2.89026817141e-08,10.6713999233
23,1,centerline,149,3.68833333333,1.21141015818e-08,9.2191749978e-08,9.29842471666e-08,5.16579159539e-07,0.313011096331,-3.05182365743e-08,-2.89337615089e-08,10.6713887268
23,1,centerline,150,3.71291666667,1.20545798032e-08,9.21273041077e-08,9.29126097814e-08,5.1618116871e-07,0.31531476461,-2.15817697499e-08,-2.66272996608e-08,10.6713843309
23,1,centerline,151,3.7375,1.20127119542e-08,9.2070864015e-08,9.28512210418e-08,5.15840118066e-07,0.317618433104,-1.51914343102e-08,-2.19832962384e-08,10.6713867358
23,1,centerline,152,3.76208333333,1.19828084407e-08,9.20271556613e-08,9.28040143379e-08,5.15577857827e-07,0.319922100685,-1.08892709456e-08,-1.6718099737e-08,10.6713864769
23,1,centerline,153,3.78666666667,1.19619036984e-08,9.19930018449e-08,9.27674486472e-08,5.15374714832e-07,0.322225769442,-7.40353617501e-09,-1.30202685555e-08,10.6713818403
23,1,centerline,154,3.81125,1.19480356822e-08,9.19667674516e-08,9.27396456332e-08,5.15220253555e-07,0.324529438667,-4.78012071642e-09,-9.84260702868e-09,10.6713821435
23,1,centerline,155,3.83583333333,1.19392179004e-08,9.19472541949e-08,9.27191591747e-08,5.15106439869e-07,0.326833107293,-3.01902458058e-09,-7.18511517161e-09,10.6713873864
23,1,centerline,156,3.86041666667,1.19335386549e-08,9.19331484043e-08,9.27044395936e-08,5.15024664411e-07,0.329136775181,-1.97052102241e-09,-5.18091606259e-09,10.6713849969
23,1,centerline,157,3.885,1.19299489955e-08,9.1923069527e-08,9.2693982514e-08,5.14966569523e-07,0.331440444134,-1.18467395527e-09,-3.63027124419e-09,10.6713814927
23,1,centerline,158,3.90958333333,1.19279020499e-08,9.19161419098e-08,9.26868490719e-08,5.14926939289e-07,0.333744113321,-6.31167091918e-10,-2.44505343944e-09,10.6713828299
23,1,centerline,159,3.93416666667,1.19268625838e-08,9.19115237323e-08,9.26821355272e-08,5.14900752929e-07,0.336047781696,-3.10000431561e-10,-1.62526264696e-09,10.6713890084
23,1,centerline,160,3.95875,1.19263433392e-08,9.19084206766e-08,9.26789914528e-08,5.14883285849e-07,0.33835144976,-1.49311523465e-10,-1.0916624035e-09,10.6713840443
23,1,centerline,161,3.98333333333,1.19261391815e-08,9.19063997008e-08,9.26769610083e-08,5.14872005602e-07,0.340655118823,-3.55172650594e-11,-6.83045647247e-10,10.67138142
23,1,centerline,162,4.00791666667,1.19261447613e-08,9.19051808776e-08,9.26757530372e-08,5.14865294651e-07,0.34295878793,3.27784690474e-11,-3.95249308447e-10,10.6713836434
23,1,centerline,163,4.0325,1.1926255334e-08,9.19044859637e-08,9.26750781308e-08,5.14861545171e-07,0.345262456067,5.5755083563e-11,-2.28047584583e-10,10.6713897739
23,1,centerline,164,4.05708333333,1.19263874997e-08,9.19040805766e-08,9.26746931229e-08,5.14859406238e-07,0.34756612432,5.82939264103e-11,-1.28503739567e-10,10.6713831986
23,1,centerline,165,4.08166666667,1.19265207128e-08,9.19038727005e-08,9.26745041188e-08,5.14858356215e-07,0.349869793469,5.66643439493e-11,-5.6572229348e-11,10.671381473
23,1,centerline,166,4.10625,1.19266453706e-08,9.1903798726e-08,9.2674446802e-08,5.14858037789e-07,0.352173462467,5.08663361799e-11,-1.22530539241e-11,10.671384597
23,1,centerline,167,4.13083333333,1.19267520273e-08,9.19037954465e-08,9.2674457276e-08,5.14858095978e-07,0.354477130425,4.13086790716e-11,5.50398178709e-12,10.6713881819
23,1,centerline,168,4.15541666667,1.1926836551e-08,9.19038183379e-08,9.26744908549e-08,5.14858282527e-07,0.356780798925,3.22936866253e-11,1.37297290971e-11,10.67138251
23,1,centerline,169,4.18,1.19269018311e-08,9.19038557545e-08,9.26745363616e-08,5.14858535342e-07,0.359084468125,2.46016929124e-11,1.81143830864e-11,10.671381688
23,1,centerline,170,4.20458333333,1.19269509152e-08,9.19038988475e-08,9.26745854132e-08,5.14858807851e-07,0.361388136979,1.82326979329e-11,1.86579437548e-11,10.6713857159
23,1,centerline,171,4.22916666667,1.19269868823e-08,9.19039390039e-08,9.26746298645e-08,5.14859054803e-07,0.363691804722,1.32677114263e-11,1.59737653281e-11,10.6713867566
23,1,centerline,172,4.25375,1.1927012832e-08,9.19039725285e-08,9.267466645e-08,5.14859258056e-07,0.365995473431,9.4041876857e-12,1.31667726535e-11,10.671381989
