z uax1dseverity23 uax3dseverity23 discseverity23 flow1dseverity23 flow3dseverity23 flowdiscseverity23 areaseverity23 intersectionsseverity23 uax1dseverity40 uax3dseverity40 discseverity40 flow1dseverity40 flow3dseverity40 flowdiscseverity40 areaseverity40 intersectionsseverity40
1.56783919598 22.5519661132 22.0839828731 0.467983240169 2.29818902591 2.24640015949 0.0517888664218 0.101720788881 2073.0 22.5393268833 22.0753502887 0.463976594561 2.29814387428 2.25052967526 0.047614199025 0.101947631445 2171.0
1.59798994975 22.552121553 22.1101312486 0.441990304322 2.29819025633 2.24698713714 0.0512031191935 0.101627037482 2153.0 22.5394664396 22.0743248761 0.465141563546 2.29814356022 2.24835223923 0.0497913209907 0.101853726075 2121.0
1.62814070352 22.5522767443 22.1138588146 0.438417929716 2.29819146177 2.24787525634 0.0503162054307 0.101650068185 2277.0 22.5396068717 22.0756352897 0.46397158191 2.29814333373 2.24899300135 0.0491503323748 0.101876705781 2065.0
1.65829145729 22.5524316654 22.1172415085 0.435190156875 2.29819264002 2.25021510488 0.0479775351308 0.101740314407 2245.0 22.5397481375 22.056295092 0.483453045437 2.29814319066 2.24900926132 0.0491339293349 0.101966774199 2053.0
1.68844221106 22.5525862977 22.1108448254 0.441741472256 2.29819378919 2.24974305898 0.0484507302086 0.101748398885 2183.0 22.5398901416 22.0429692216 0.496920920059 2.29814312149 2.24784456452 0.0502985569733 0.101975579693 2073.0
1.71859296482 22.5527406281 22.0886585877 0.464082040374 2.29819490798 2.24671169022 0.0514832177621 0.101713360334 2053.0 22.5400327969 22.0546336092 0.485399187761 2.29814311763 2.24825313849 0.049889979147 0.101940171772 2104.0
1.74874371859 22.5528946466 22.119266285 0.433628361596 2.29819599538 2.24792601537 0.050269980013 0.101627512703 2171.0 22.5401765195 22.0860447344 0.454131785135 2.29814322041 2.24955207496 0.0485911454505 0.101854003377 2209.0
1.77889447236 22.5530483483 22.1100434202 0.443004928146 2.29819705089 2.24801344722 0.0501836036715 0.101673859454 2217.0 22.5403210007 22.0775367702 0.462784230441 2.29814339909 2.24975431514 0.0483890839455 0.101902415046 2227.0
1.80904522613 22.5532017416 22.1234074702 0.429794271414 2.29819807534 2.25060337719 0.0475946981449 0.101729508902 2141.0 22.5404662315 22.0509642975 0.489501933943 2.29814365274 2.24822613255 0.0499175201925 0.101955910055 2235.0
1.8391959799 22.5533548291 22.1015247179 0.451830111196 2.2981990665 2.24870746243 0.0494916040719 0.101744449359 2197.0 22.5406123203 22.0623449806 0.478267339755 2.29814398772 2.24972379559 0.0484201921337 0.101971200141 2089.0
1.86934673367 22.5535089803 22.0706079729 0.482901007451 2.29820001791 2.2442750745 0.0539249434123 0.101686146447 2091.0 22.5407616156 22.0653468213 0.475414794251 2.29814438471 2.24878562815 0.0493587565597 0.101914809967 2153.0
1.89949748744 22.5537037527 22.1260710516 0.427632701101 2.29820085284 2.24748251559 0.0507183372476 0.101576213434 2203.0 22.5409840647 22.0992323436 0.441751721095 2.2981446918 2.24976845028 0.0483762415228 0.101803013575 2179.0
1.92964824121 22.5545316959 22.1260978944 0.428433801562 2.29820099403 2.24737411795 0.0508268760804 0.101571191119 2115.0 22.542324623 22.1126633324 0.429661290601 2.29814337803 2.24948226115 0.0486611168754 0.101728237225 2181.0
1.95979899497 22.5609345268 22.129065184 0.431869342803 2.2981965669 2.24713939205 0.0510571748463 0.101546964292 1973.0 22.5535301451 22.147878535 0.405651610109 2.2981323286 2.25083075559 0.0473015730089 0.101627374921 2181.0
1.98994974874 22.5973230209 22.1710744598 0.426248561043 2.2981780323 2.24913515289 0.0490428794054 0.101444571708 2023.0 22.6179007134 22.1522907259 0.465609987477 2.29809027192 2.24741178714 0.0506784847832 0.101452793977 2065.0
2.02010050251 22.7379747533 22.4694861984 0.268488554908 2.29813571528 2.23708542975 0.0610502855279 0.0995610406928 1967.0 22.8683953835 22.6841224092 0.184272974318 2.29799603431 2.22712353306 0.0708725012443 0.0981798410751 1965.0
2.05025125628 23.1267170483 23.0033310626 0.123385985725 2.29807896284 2.22702169535 0.071057267484 0.09681300892 1836.0 23.5709494003 23.7193600488 0.148410648507 2.29786806678 2.21568279587 0.082185270909 0.0934124188556 1861.0
2.08040201005 23.9418679299 23.6430554665 0.298812463392 2.29803698521 2.22925389978 0.0687830854302 0.0942878936668 1751.0 25.0913855966 24.6598605655 0.431525031134 2.29776458882 2.19440895558 0.10335563324 0.0889870788098 1599.0
2.11055276382 25.3091660369 24.3141792755 0.994986761383 2.29803933382 2.19787873346 0.100160600358 0.0903949382191 1617.0 27.7891211969 25.9419500946 1.84717110233 2.29773635683 2.13527106725 0.162465289576 0.08230958195 1471.0
2.14070351759 27.2176577519 25.7658527533 1.45180499854 2.29811440452 2.16336129733 0.13475310719 0.0839623403131 1537.0 31.8837209909 28.6210114771 3.26270951382 2.29789929925 2.05245382766 0.245445471591 0.0717114358206 1386.0
2.17085427136 29.4865358343 27.62641227 1.86012356436 2.29818973398 2.14988955604 0.148300177947 0.0778200779395 1557.0 37.2987305432 31.7003699471 5.59836059612 2.29827171607 1.95644677126 0.341824944805 0.0617168435109 1183.0
2.20100502513 31.8097475275 29.6902612641 2.1194862634 2.29811691724 2.13626904792 0.161847869319 0.0719518440381 1446.0 43.5229868013 36.8560846436 6.66690215768 2.29806753334 1.94076313722 0.357304396122 0.0526578760599 913.0
2.23115577889 33.8732156443 31.008995727 2.86421991728 2.29807793563 2.13865539443 0.159422541202 0.0689688699776 1378.0 49.7031299773 39.9230780577 9.78005191966 2.29787955038 1.92057272363 0.377306826751 0.0481068298605 833.0
2.26130653266 35.4670370466 32.4981391805 2.96889786602 2.298079304 2.14561511132 0.152464192685 0.0660227066971 1291.0 54.9467898218 42.6432279292 12.3035618926 2.29778485763 1.86432390482 0.433460952809 0.0437191084108 759.0
2.29145728643 36.5388749116 33.6969270907 2.84194782094 2.29810546684 2.12574174874 0.172363718097 0.0630841424507 1281.0 58.7278557129 48.192207274 10.5356484389 2.29781337782 1.90372690354 0.39408647428 0.0395027953943 749.0
2.3216080402 37.1629690555 34.9576332168 2.20533583877 2.29814031787 2.16362477456 0.134515543318 0.061892770633 1351.0 61.0318658354 52.08919814 8.9426676954 2.29790552455 1.97037217327 0.32753335128 0.0378268862572 771.0
2.35175879397 37.4707369006 35.4664464612 2.00429043945 2.29817177647 2.17895647104 0.119215305425 0.0614371240555 1357.0 62.1984790949 53.2186072055 8.97987188939 2.29800955784 1.97998128301 0.318028274823 0.0372046805992 743.0
2.38190954774 37.5921037757 35.9284434206 1.66366035507 2.29819426694 2.19458770422 0.103606562713 0.061082181561 1322.0 62.6655802647 55.5981188687 7.06746139603 2.29809092797 2.03875098887 0.259339939098 0.0366694239006 714.0
2.41206030151 37.6254438843 35.9547179585 1.67072592584 2.29820657246 2.187853387 0.110353185461 0.0608502447307 1289.0 62.796109923 55.9196723161 6.87643760686 2.29813722651 2.0318096166 0.266327609907 0.0363344335266 683.0
2.44221105528 37.6297814904 36.1706674239 1.4591140665 2.29818471249 2.20020513008 0.0979795824053 0.0608284360446 1309.0 62.8154508062 57.9051566825 4.91029412362 2.29811471221 2.10244736421 0.195667348 0.0363084651638 779.0
