case_label,severity,node_id,z_cm,x_cm,y_cm,r_cm,theta_rad,ux_cm_s,uy_cm_s,uz_cm_s,speed_cm_s,xdmf_time_s,source
60,40,2836,5.75018212989,-0.0578274422878,-0.170460813255,0.180002505363,4.38533021662,-0.00109723633113,0.000482505122645,-0.909259603283,0.909260393343,0.9995,node-centered-resolved-3d-velocity
60,40,2837,5.75019711374,0.179440943814,-0.0142076889501,0.180002529821,6.20417262414,0.000111243052371,-0.00228296557769,-0.909114592614,0.909117465903,0.9995,node-centered-resolved-3d-velocity
60,40,2838,5.7751536035,-0.0141771426415,-0.179443081288,0.180002252196,4.63354640477,-0.000193940478436,0.000266323234049,-0.900471687065,0.900471747334,0.9995,node-centered-resolved-3d-velocity
60,40,2839,5.7751536035,0.177432467045,0.0303073164488,0.18000226052,0.169177720469,-0.000437746947989,0.00128023876149,-0.904192577482,0.904193589784,0.9995,node-centered-resolved-3d-velocity
60,40,2840,5.75020094485,0.150330591525,-0.0990031217732,0.180002513508,5.70080949923,0.00084549623008,0.000790139329031,-0.916244622315,0.916245353116,0.9995,node-centered-resolved-3d-velocity
60,40,2841,5.7751536035,0.121404021159,-0.132898020279,0.180002278174,5.45261966622,0.000115218109627,-0.000413746367185,-0.901128085209,0.901128187559,0.9995,node-centered-resolved-3d-velocity
60,40,2842,5.75039529707,-0.0857410233663,0.158269977,0.18000252417,2.06727502432,4.68566810635e-05,-0.000343586129965,-0.902132634215,0.902132700861,0.9995,node-centered-resolved-3d-velocity
60,40,2843,5.74999220933,-0.179387708174,-0.0148645183811,0.180002510401,3.22426630552,6.19483704732e-05,-9.44149938858e-05,-0.90333723973,0.903337246789,0.9995,node-centered-resolved-3d-velocity
60,40,2844,5.75000060508,-0.150692093657,0.098452040343,0.180002531478,2.56287830172,-0.00171878521001,-0.00283634285773,-0.919259260572,0.919265243121,0.9995,node-centered-resolved-3d-velocity
60,40,2845,5.74999220933,-0.174494476696,0.0441880214872,0.180002510095,2.89357208002,-0.000716479435898,-0.00224786456727,-0.91715669323,0.917159727733,0.9995,node-centered-resolved-3d-velocity
60,40,2846,5.74999984741,-0.174484044813,-0.0442292464518,0.180002522582,3.38984947034,0.000180676014791,0.000674320101397,-0.900662770601,0.900663041152,0.9995,node-centered-resolved-3d-velocity
60,40,2847,5.75017696599,0.16481444759,-0.0723678065529,0.180002504315,5.86944398331,0.000127533019827,0.00058086711121,-0.903610130753,0.903610326452,0.9995,node-centered-resolved-3d-velocity
60,40,2848,5.75000365476,-0.0856713844393,-0.15830768935,0.18000252948,4.21635024727,0.000205670934232,0.00100768777655,-0.923519842428,0.923520415092,0.9995,node-centered-resolved-3d-velocity
60,40,2849,5.75018249392,0.174510129079,-0.0441262196957,0.180002523359,6.03551891257,0.000713848059605,0.000967994119151,-0.910517421987,0.910518216365,0.9995,node-centered-resolved-3d-velocity
60,40,2850,5.74999220933,0.132432148063,0.121912401504,0.180002520763,0.74406150362,0.00103653752971,-0.00163293991708,-0.91446240611,0.914464451519,0.9995,node-centered-resolved-3d-velocity
60,40,2851,5.75000496496,-0.132432148702,0.121912376178,0.18000250408,2.39753125589,3.64099199075e-05,-0.00105112888636,-0.927930221714,0.92793081777,0.9995,node-centered-resolved-3d-velocity
60,40,2852,5.74999506876,-0.164841508651,0.0723061865456,0.180002521057,2.72822521488,0.000108528446166,0.00104257879205,-0.911712870139,0.911713472713,0.9995,node-centered-resolved-3d-velocity
60,40,2853,5.74999220933,-0.179387733661,0.0148645007244,0.180002534343,3.05891911111,-0.00189611598909,-0.00202317038125,-0.911688627211,0.911692843813,0.9995,node-centered-resolved-3d-velocity
60,40,2854,5.7499956731,0.16484151414,0.0723062072078,0.180002534384,0.413367531584,0.000194958890863,9.4339848994e-05,-0.897376282216,0.897376308353,0.9995,node-centered-resolved-3d-velocity
60,40,2855,5.74999473935,0.150692092135,0.0984520357418,0.180002527687,0.578714335096,0.000788256495171,-0.000671832485033,-0.907564156144,0.907564747125,0.9995,node-centered-resolved-3d-velocity
60,40,2856,5.74999220933,0.0856716958186,-0.158307493722,0.18000250563,5.20842975213,6.88059459912e-05,-9.83648738101e-05,-0.90035830441,0.900358312412,0.9995,node-centered-resolved-3d-velocity
60,40,2857,5.74999220933,0.0296274315032,-0.177547523229,0.180002521378,4.87773590722,0.00158943178684,-0.000322745697833,-0.91821861603,0.918220048399,0.9995,node-centered-resolved-3d-velocity
60,40,2858,5.74999220933,0.0584467494922,-0.170249499625,0.180002540673,5.04308306187,0.00271071193492,0.000613514783352,-0.911126949511,0.911131188405,0.9995,node-centered-resolved-3d-velocity
60,40,2859,5.74991950213,-0.164778595544,-0.0724495138701,0.180002548897,3.55582967592,-0.00122311400501,0.00168460202919,-0.906052178289,0.906054569921,0.9995,node-centered-resolved-3d-velocity
60,40,2860,5.75012554468,-0.110550047626,0.142054937117,0.180002550508,2.23211521384,0.00210078814974,0.00231335500022,-0.911704993173,0.911710348465,0.9995,node-centered-resolved-3d-velocity
60,40,2861,5.7752376497,0.142015599475,-0.110600142918,0.180002283618,5.62151256969,-0.000810882602334,-0.000724607689742,-0.901424027431,0.901424683386,0.9995,node-centered-resolved-3d-velocity
60,40,2862,5.7244870884,-0.121913902671,-0.132431086469,0.180002756445,3.96831734668,-0.000247171885077,0.00141526815357,-0.906494922059,0.906496060553,0.9995,node-centered-resolved-3d-velocity
60,40,2863,5.75018758202,0.174501601353,0.0441599768945,0.180002534521,0.247859823415,-0.000777932434955,0.00071762578911,-0.904561834313,0.904562453488,0.9995,node-centered-resolved-3d-velocity
60,40,2864,5.77523685855,0.180002271544,5.10949041032e-05,0.180002278796,0.00028385698854,-0.000154669651878,0.00077134415451,-0.896184364186,0.89618470948,0.9995,node-centered-resolved-3d-velocity
60,40,2865,5.77523497172,-0.0441391269325,-0.174506572747,0.180002240148,4.46464822444,-0.00146604367243,0.0014158642959,-0.905583244857,0.905585538379,0.9995,node-centered-resolved-3d-velocity
60,40,2866,5.75018739519,0.110582648212,-0.14202950861,0.180002509432,5.37393755841,0.00019699892877,0.000840816439848,-0.902210782837,0.902211196144,0.9995,node-centered-resolved-3d-velocity
60,40,2867,5.72458833091,-0.142045442467,-0.110562626326,0.180002783495,3.80299908436,-0.000846105082194,0.000728232393961,-0.903971645178,0.903972334479,0.9995,node-centered-resolved-3d-velocity
60,40,2868,5.74998881376,2.56444040782e-08,-0.180002535148,0.180002535148,4.71238912285,0.000795628757001,0.000393652811842,-0.909659341991,0.909659775113,0.9995,node-centered-resolved-3d-velocity
60,40,2869,5.77545706897,0.0438756267432,0.174573060483,0.180002289065,1.32456532435,-0.000289602197337,0.000424039475619,-0.906258363957,0.906258509434,0.9995,node-centered-resolved-3d-velocity
60,40,2870,5.75,0.0382513009145,0.175891294938,0.180002526806,1.35665930031,-0.00105933519379,-0.000629547793081,-0.902273157362,0.902273998859,0.9995,node-centered-resolved-3d-velocity
60,40,2871,5.7186989454,0.0192157211008,0.178974219375,0.180002819807,1.46384018677,0.000901159615624,-0.000425484703779,-0.910167180845,0.910167726418,0.9995,node-centered-resolved-3d-velocity
60,40,2872,5.78133241934,0.0192046639681,0.178974766699,0.180002183967,1.46390158811,0.00240076295727,-0.000841092279458,-0.903863688775,0.903867268455,0.9995,node-centered-resolved-3d-velocity
60,40,2873,5.71896157177,-0.0191820112927,0.178977836587,0.180002820941,1.67756411797,-6.8802777045e-05,-0.000333817913846,-0.907151793161,0.90715185719,0.9995,node-centered-resolved-3d-velocity
60,40,2874,5.7827224458,-0.0188585423961,0.179011578589,0.180002194126,1.67575734626,-0.00196350862205,-0.000924311282998,-0.903772289777,0.903774895362,0.9995,node-centered-resolved-3d-velocity
60,40,2875,5.74987939343,-0.0388883750643,0.175751542258,0.180002528652,1.78855676311,0.00112758181783,-0.000212029340485,-0.899879858605,0.899880590034,0.9995,node-centered-resolved-3d-velocity
60,40,2876,5.67450726625,0.0984730767717,0.150679209546,0.180003252855,0.991944988881,0.000882877938456,-0.000339214208577,-0.908629247239,0.908629739485,0.9995,node-centered-resolved-3d-velocity
60,40,2877,5.6257383505,0.0148645646478,-0.17938888692,0.180003688942,4.7950623477,0.000736892122428,0.000194874446154,-0.905080992293,0.905081313251,0.9995,node-centered-resolved-3d-velocity
60,40,2878,5.67507980315,0.0984659198416,-0.150683893504,0.18000325867,5.29119280013,-0.000338346131107,0.00061780993632,-0.911592372535,0.911592644678,0.9995,node-centered-resolved-3d-velocity
60,40,2879,5.67507980315,0.158300471529,-0.0856862310855,0.180003248537,5.7870549505,-2.69143273697e-05,-0.000277377742267,-0.900028587892,0.900028631037,0.9995,node-centered-resolved-3d-velocity
60,40,2880,5.6742616495,0.142047871104,0.110560255575,0.180003243854,0.661387750191,-0.0017625400199,0.00242814239696,-0.912109489924,0.912114424857,0.9995,node-centered-resolved-3d-velocity
60,40,2881,5.6742616495,-0.121912876917,0.132432715551,0.180003260266,2.31485763833,0.000187606035596,0.00161132840532,-0.929880438885,0.929881853891,0.9995,node-centered-resolved-3d-velocity
60,40,2882,5.6742616495,-0.142047851516,-0.110560304576,0.180003258493,3.80298068544,0.000746691332561,-0.000860576464851,-0.912699374649,0.912700085803,0.9995,node-centered-resolved-3d-velocity
60,40,2883,5.6742616495,-0.158308172186,0.08567206808,0.180003279498,2.64555185695,5.81133126265e-05,-0.00060618667987,-0.908259076954,0.908259281103,0.9995,node-centered-resolved-3d-velocity
60,40,2884,5.6742616495,-0.177548255272,0.0296275829623,0.180003268365,2.97624556618,-0.000295630439468,0.000213704999021,-0.899744670671,0.899744744618,0.9995,node-centered-resolved-3d-velocity
60,40,2885,5.6742616495,-0.177548251273,-0.0296275699626,0.180003262282,3.30693967342,3.51675991995e-05,0.000247910450804,-0.916586949037,0.916586983238,0.9995,node-centered-resolved-3d-velocity
60,40,2886,5.6742616495,-0.0984524578367,-0.150692677168,0.180003248321,4.13367445984,0.000898137474852,0.000216180601136,-0.911997812632,0.911998280498,0.9995,node-centered-resolved-3d-velocity
60,40,2887,5.6742616495,-0.0441881812227,-0.174495223438,0.1800032732,4.46436856496,-3.17166082704e-06,0.0002526779429,-0.898318883025,0.898318918567,0.9995,node-centered-resolved-3d-velocity
60,40,2888,5.67480934837,-0.0723954779826,0.164803116284,0.180003256552,1.98470371551,0.000404525883014,0.000159987874032,-0.90137886836,0.901378973331,0.9995,node-centered-resolved-3d-velocity
60,40,2889,5.6742616495,0.170250197427,0.0584469441839,0.180003263883,0.330693845745,-0.00128829980934,0.00202064720596,-0.938529638302,0.938532697727,0.9995,node-centered-resolved-3d-velocity
60,40,2890,5.67507716922,0.177550793596,-0.0296122833138,0.180003254497,6.11792437808,-0.000155227764839,0.000892845926263,-0.903652798624,0.90365325304,0.9995,node-centered-resolved-3d-velocity
60,40,2891,5.6257383505,0.0441883171275,0.174495634484,0.18000370503,1.32277574004,-0.00109937173514,0.000584351525633,-0.909193977534,0.909194829984,0.9995,node-centered-resolved-3d-velocity
60,40,2892,5.6257383505,0.121913189419,0.132433049534,0.180003717637,0.826734994627,-0.000797383117535,9.53452391687e-05,-0.903580279617,0.903580636481,0.9995,node-centered-resolved-3d-velocity
60,40,2893,5.6257383505,0.142048254412,-0.110560568866,0.180003738765,5.62179749145,0.00278523706725,0.00102441304763,-0.909527701916,0.909532543409,0.9995,node-centered-resolved-3d-velocity
60,40,2894,5.6257383505,0.0723066663909,-0.164842580165,0.180003695073,5.12575646914,-0.0020094251869,-0.00101378657549,-0.916025723905,0.916028488863,0.9995,node-centered-resolved-3d-velocity
60,40,2895,5.6257383505,0.170250603745,-0.0584471289609,0.180003708182,5.95249122347,-0.000323109188304,-3.98042056121e-05,-0.900115991387,0.90011605026,0.9995,node-centered-resolved-3d-velocity
60,40,2896,5.6257383505,0.158308539378,0.0856723214489,0.180003723023,0.496041063673,0.00195387425288,-0.00150410837441,-0.927062072336,0.927065351489,0.9995,node-centered-resolved-3d-velocity
60,40,2897,5.6257383505,-0.142048211779,0.110560542113,0.18000368869,2.48020480967,0.00128802718992,0.000785888759974,-0.910616624924,0.910617874975,0.9995,node-centered-resolved-3d-velocity
60,40,2898,5.6257383505,-0.158308531845,-0.0856723039867,0.180003708087,3.63763365186,-0.000704986030474,-3.46610296516e-05,-0.909620705615,0.909620979469,0.9995,node-centered-resolved-3d-velocity
60,40,2899,5.6742616495,0.0441881632296,-0.174495189345,0.180003235732,4.96040934541,-0.00343261030747,0.000680270207174,-0.914547235405,0.914553930267,0.9995,node-centered-resolved-3d-velocity
60,40,2900,5.6257383505,-0.121913194678,-0.132433050554,0.180003721949,3.96832763056,0.00145729196588,-0.00189931592923,-0.916800077382,0.916803202977,0.9995,node-centered-resolved-3d-velocity
60,40,2901,5.6257383505,-0.0723066590235,-0.164842573696,0.18000368619,4.29902151468,-0.00121319222972,-6.93918270809e-05,-0.912262753836,0.912263563169,0.9995,node-centered-resolved-3d-velocity
60,40,2902,5.6257383505,-0.170250607904,0.0584471055828,0.180003704525,2.81089870022,0.000418530590647,0.000442074255894,-0.908250812303,0.90825101632,0.9995,node-centered-resolved-3d-velocity
60,40,2903,5.6257383505,-0.18000371891,8.50923060873e-09,0.18000371891,3.14159260632,5.56748166141e-05,0.000729621945266,-0.914640902482,0.914641195191,0.9995,node-centered-resolved-3d-velocity
60,40,2904,5.6257383505,-0.0984527131664,0.150693027265,0.180003681063,2.14951097105,-0.00188368935047,-0.00163296074796,-0.913233593125,0.913236995779,0.9995,node-centered-resolved-3d-velocity
60,40,2905,5.6257383505,-0.0441882883266,0.174495615927,0.180003679971,1.81881678375,-0.0023818100224,-0.00151984274436,-0.920997916481,0.921002250325,0.9995,node-centered-resolved-3d-velocity
60,40,2906,5.6257383505,0.180003725801,3.52627893635e-09,0.180003725801,1.95900330432e-08,-0.000437525767212,-0.000850770520641,-0.915954160567,0.915954660176,0.9995,node-centered-resolved-3d-velocity
60,40,2907,5.6625,0.0216119144966,0.178701274033,0.180003389382,1.45044204796,-0.000145920073386,-0.000263282409166,-0.908704162719,0.908704212576,0.9995,node-centered-resolved-3d-velocity
60,40,2908,5.66161978868,-0.0213730383307,0.178730000084,0.180003388017,1.68981397963,0.00088385548111,-0.00128805026854,-0.905128942161,0.905130290186,0.9995,node-centered-resolved-3d-velocity
60,40,2909,5.62536559096,0.0722700908704,0.164858643784,0.180003717919,1.1576507644,-0.00088123324713,-0.000194967587386,-0.925065960943,0.925066401227,0.9995,node-centered-resolved-3d-velocity
60,40,2910,5.65043785113,0.0592370953806,0.169977123076,0.180003488406,1.23545807813,0.000256600213176,-0.000778287626826,-0.906968905032,0.906969275263,0.9995,node-centered-resolved-3d-velocity
60,40,2911,5.62563568585,0.0983028330035,0.150790868348,0.180003702611,0.993076043633,-0.000636333774247,-0.000474703371134,-0.917364667495,0.917365011014,0.9995,node-centered-resolved-3d-velocity
60,40,2912,5.62572825382,-0.0722905497964,0.164849702337,0.180003744268,1.98406592819,-0.00312747891125,-0.00120564665291,-0.920700214444,0.9207063156,0.9995,node-centered-resolved-3d-velocity
60,40,2913,5.6257383505,0.142048211853,0.110560563893,0.180003702125,0.661387939152,0.00144958107958,-0.00179154096198,-0.920807048682,0.920809932508,0.9995,node-centered-resolved-3d-velocity
60,40,2914,5.6742616495,0.0148645133235,-0.179388499254,0.180003298362,4.79506224139,-0.00317026820025,0.000224298521648,-0.916396941656,0.916402452849,0.9995,node-centered-resolved-3d-velocity
60,40,2915,5.67453636076,0.0723071490759,-0.164841887837,0.180003254951,5.12576046981,0.000494867413169,0.000934339344906,-0.910706464319,0.910707078065,0.9995,node-centered-resolved-3d-velocity
60,40,2916,5.67507324915,0.170250450728,-0.058446191773,0.180003259154,5.95249587185,0.000378574234681,9.81138027217e-05,-0.90037394184,0.900374026774,0.9995,node-centered-resolved-3d-velocity
60,40,2917,5.6257383505,0.121913213391,-0.132433001627,0.180003698626,5.45645059079,0.00145227755496,0.000715977387266,-0.914742005367,0.914743438411,0.9995,node-centered-resolved-3d-velocity
60,40,2918,5.65068604093,0.132432860867,-0.121913041745,0.180003478813,5.53912386871,0.000735551247457,0.000785811565429,-0.913042934075,0.913043568511,0.9995,node-centered-resolved-3d-velocity
60,40,2919,5.6742616495,-0.142047852981,0.110560298703,0.180003256042,2.48020465249,-0.000705524206885,0.000277231401113,-0.936957702378,0.93695800902,0.9995,node-centered-resolved-3d-velocity
60,40,2920,5.62504593112,0.0985386428716,-0.150636892026,0.180003714901,5.29167383809,-0.00150171533066,0.000344408249049,-0.916457596257,0.916458891333,0.9995,node-centered-resolved-3d-velocity
60,40,2921,5.62504593112,0.1582596229,-0.0857626230031,0.180003710364,5.78657370237,0.000310561436721,2.08755567491e-05,-0.90311976532,0.903119818959,0.9995,node-centered-resolved-3d-velocity
60,40,2922,5.6742616495,-0.15830813137,-0.0856720886569,0.180003253394,3.63763365869,0.000686971424532,0.00127717327746,-0.908519735196,0.908520892628,0.9995,node-centered-resolved-3d-velocity
60,40,2923,5.6742616495,-0.0723064753835,-0.164842184497,0.180003256004,4.29902158042,-0.000181858925463,0.000362521977727,-0.902875749448,0.902875840543,0.9995,node-centered-resolved-3d-velocity
60,40,2924,5.6257383505,-0.121913211405,0.132433026947,0.18000371591,2.31485783382,-0.00039655904725,4.71554433223e-05,-0.916766017436,0.916766104418,0.9995,node-centered-resolved-3d-velocity
60,40,2925,5.67452768515,-0.098453891574,0.15069173872,0.180003246872,2.14952036694,-0.0001190251748,-0.00030361923286,-0.906374412495,0.906374471164,0.9995,node-centered-resolved-3d-velocity
60,40,2926,5.6257383505,-0.177548680773,-0.0296276440049,0.180003698111,3.30693968642,0.000175894490385,0.00110175297844,-0.910706921413,0.910707604837,0.9995,node-centered-resolved-3d-velocity
60,40,2927,5.6257383505,-0.177548693608,0.029627617326,0.180003706379,2.97624577869,-0.000165323586171,-5.84887353325e-05,-0.91139300947,0.911393026341,0.9995,node-centered-resolved-3d-velocity
60,40,2928,5.6257383505,0.0441882862124,-0.174495648921,0.180003711436,4.96040938096,-0.00172162003909,-0.000429712848808,-0.910573770934,0.910575499858,0.9995,node-centered-resolved-3d-velocity
60,40,2929,5.6257383505,-0.158308541645,0.0856722636905,0.180003697528,2.64555187811,0.000988403801351,0.000942501741108,-0.911039622047,0.911040645741,0.9995,node-centered-resolved-3d-velocity
60,40,2930,5.6257383505,-0.0984527252481,-0.150693082098,0.180003733575,4.13367444655,-0.00191732605556,0.00027839708261,-0.908364753375,0.908366819528,0.9995,node-centered-resolved-3d-velocity
60,40,2931,5.6742616495,-0.121912885577,-0.132432699206,0.180003254106,3.96832757195,0.000945087909296,-0.000551955459453,-0.909188120311,0.909188779056,0.9995,node-centered-resolved-3d-velocity
60,40,2932,5.6257383505,-0.142048217103,-0.110560541048,0.180003692237,3.80298047468,0.0019843460397,-0.0022452614424,-0.925364342302,0.925369193799,0.9995,node-centered-resolved-3d-velocity
60,40,2933,5.6742616495,-0.17025018965,0.0584469946755,0.180003272921,2.81089852851,0.00061490830043,-0.000201632531496,-0.905507301933,0.905507533167,0.9995,node-centered-resolved-3d-velocity
60,40,2934,5.6742616495,-0.180003260849,2.40968058563e-10,0.180003260849,3.14159265225,-0.00010635712083,-4.75870134607e-05,-0.910505004519,0.910505011974,0.9995,node-centered-resolved-3d-velocity
60,40,2935,5.6257383505,-0.170250594044,-0.0584471060106,0.180003691554,3.47228663421,0.000260213615904,0.000181470782876,-0.901330384106,0.901330439936,0.9995,node-centered-resolved-3d-velocity
60,40,2936,5.6257383505,-0.0441882955124,-0.174495623658,0.180003689229,4.46436849527,0.000345458335336,-0.000200576042482,-0.905300447979,0.905300536112,0.9995,node-centered-resolved-3d-velocity
60,40,2937,5.6257383505,0.170250612425,0.0584471006427,0.180003707197,0.330693919254,-0.000868827595874,0.00141196573242,-0.916422273394,0.916423772979,0.9995,node-centered-resolved-3d-velocity
60,40,2938,5.62525641552,0.177567327968,0.0295157062889,0.180003702405,0.164716599869,3.6024369502e-05,-0.0010149122802,-0.913058625823,0.913059190597,0.9995,node-centered-resolved-3d-velocity
60,40,2939,5.65052840873,0.179380633855,0.0149615463112,0.18000349905,0.0832140899071,-0.000914603760667,0.000307790767597,-0.922622233641,0.922622738308,0.9995,node-centered-resolved-3d-velocity
60,40,2940,5.62504230638,0.17756572232,-0.0295254696126,0.180003719681,6.11841373923,-0.000711591085447,0.00134897101823,-0.905659591532,0.905660875725,0.9995,node-centered-resolved-3d-velocity
60,40,2941,5.6745185916,0.121909553067,0.132435796949,0.1800032762,0.826760194861,-0.000473363550914,0.00147645801411,-0.913016779078,0.913018095592,0.9995,node-centered-resolved-3d-velocity
60,40,2942,5.6742616495,0.158308132479,0.085672110406,0.180003264721,0.496041108427,0.000279131233064,0.00194206273054,-0.90539863153,0.905400757399,0.9995,node-centered-resolved-3d-velocity
60,40,2943,5.6257383505,-0.0148645903682,-0.179388913315,0.18000371737,4.62971548278,1.23027208634e-05,7.23535960074e-05,-0.900503362516,0.900503365507,0.9995,node-centered-resolved-3d-velocity
60,40,2944,5.6742616495,-0.0148645420687,-0.179388447473,0.180003249131,4.62971553648,0.000487832140442,0.000439548960706,-0.908336645696,0.908336883044,0.9995,node-centered-resolved-3d-velocity
60,40,2945,5.6742616495,-0.170250170218,-0.0584469897242,0.180003252935,3.4722867877,0.000544600690699,0.00203357640329,-0.918883437416,0.918885849047,0.9995,node-centered-resolved-3d-velocity
60,40,2946,5.67524386887,0.0728336403258,0.16460992705,0.180003242322,1.15422864375,0.000575778938164,0.000409749675338,-0.917781427023,0.917781699101,0.9995,node-centered-resolved-3d-velocity
60,40,2947,5.6375,0.0216118343252,0.178701492615,0.180003596758,1.45044263592,-9.08859749428e-05,0.00114476472021,-0.909197727064,0.909198452289,0.9995,node-centered-resolved-3d-velocity
60,40,2948,5.65018934593,0.0856770641017,0.158305728217,0.18000350802,1.07472465815,-0.00193213847282,0.00239948248297,-0.912279922908,0.912285124518,0.9995,node-centered-resolved-3d-velocity
60,40,2949,5.63864116235,-0.0211946378493,0.178751438937,0.180003582174,1.6888157548,0.00127738380229,-9.48401833594e-05,-0.90470404626,0.904704953022,0.9995,node-centered-resolved-3d-velocity
60,40,2950,5.67530765136,-0.0459527193104,0.174038853577,0.180003263766,1.82894215314,2.56488697079e-05,-0.000362085142743,-0.904271441747,0.904271514603,0.9995,node-centered-resolved-3d-velocity
60,40,2951,5.65093703717,-0.0593891237819,0.169924051835,0.180003476121,1.90702914394,0.00312924458597,-4.31066228794e-05,-0.919715831124,0.919721155596,0.9995,node-centered-resolved-3d-velocity
60,40,2952,5.64988620132,0.110424189073,0.142153960578,0.180003472302,0.910367097662,0.00146532487367,1.80156598799e-05,-0.927147855166,0.927149013288,0.9995,node-centered-resolved-3d-velocity
60,40,2953,5.65021748287,0.111071675635,-0.141648637753,0.180003482482,5.37738109357,0.000227701410798,0.000807335011165,-0.910062690663,0.910063077251,0.9995,node-centered-resolved-3d-velocity
60,40,2954,5.65021748287,0.150337090533,-0.098995030678,0.180003491324,5.70086689735,0.00133926559802,0.000464252651229,-0.911629646419,0.911630748381,0.9995,node-centered-resolved-3d-velocity
60,40,2955,5.65019711374,0.179441862769,-0.0142077889859,0.180003453806,6.20417247309,-0.000896677268307,0.00183573339422,-0.911981315848,0.911983604241,0.9995,node-centered-resolved-3d-velocity
60,40,2956,5.6751536035,0.177433437345,0.0303074880236,0.180003245855,0.169177752436,-0.00107403947396,-0.000505713293795,-0.933928870607,0.933929625111,0.9995,node-centered-resolved-3d-velocity
60,40,2957,5.65039529707,-0.0857414818752,0.158270805007,0.18000347061,2.0672750729,2.53819798821e-06,-0.00143836513978,-0.919325071017,0.919326196244,0.9995,node-centered-resolved-3d-velocity
60,40,2958,5.65000779067,-0.0296276135293,-0.177548463711,0.180003478993,4.54704191607,0.000758279046449,-0.000258120297609,-0.909074419267,0.90907477216,0.9995,node-centered-resolved-3d-velocity
60,40,2959,5.64999220933,-0.179388685757,-0.0148645687982,0.180003488808,3.22426613617,-1.88101145777e-05,-0.000231661797945,-0.902252683962,0.902252713899,0.9995,node-centered-resolved-3d-velocity
60,40,2960,5.65000060508,-0.150692872205,0.0984525674914,0.180003471575,2.56287821569,0.000620932289366,-0.000536836326074,-0.912576042501,0.912576411648,0.9995,node-centered-resolved-3d-velocity
60,40,2961,5.64999220933,-0.174495411407,0.0441882190987,0.180003464715,2.89357229053,0.00133330406941,-0.000928527370848,-0.91453162649,0.914533069775,0.9995,node-centered-resolved-3d-velocity
60,40,2962,5.64999220933,-0.174495438497,-0.044188229165,0.180003493447,3.38961303391,0.000401335142019,0.000396242744095,-0.910702608814,0.910702783447,0.9995,node-centered-resolved-3d-velocity
60,40,2963,5.65024588683,0.164804840061,-0.0723921202998,0.18000348438,5.86929884824,0.000317224060616,0.000419616198499,-0.902354398355,0.902354551681,0.9995,node-centered-resolved-3d-velocity
60,40,2964,5.65018621686,0.174510713875,-0.04412784305,0.18000348827,6.03551096571,-5.96055610801e-05,0.000378968954265,-0.905323462523,0.905323543803,0.9995,node-centered-resolved-3d-velocity
60,40,2965,5.64999220933,0.132432881786,0.12191305568,0.180003503642,0.74406141671,0.00297713493384,-0.0013307839182,-0.916842320044,0.916848119452,0.9995,node-centered-resolved-3d-velocity
60,40,2966,5.65000496496,-0.132432888051,0.121913040692,0.1800034981,2.39753132171,0.000699275047455,-0.000924087215997,-0.914495247987,0.914495982229,0.9995,node-centered-resolved-3d-velocity
60,40,2967,5.64999506876,-0.16484242166,0.0723065731,0.180003512444,2.72822528574,-9.04826658655e-05,-0.000536385464367,-0.90957467709,0.909574839747,0.9995,node-centered-resolved-3d-velocity
60,40,2968,5.64999220933,-0.179388685756,0.01486455646,0.180003487788,3.05891923932,0.000231428770175,-0.00205622438972,-0.915103238672,0.915105578087,0.9995,node-centered-resolved-3d-velocity
60,40,2969,5.6499956731,0.164842425752,0.0723065479154,0.180003506075,0.413367230592,-0.000805044273553,0.00281798407395,-0.915226369794,0.915231062135,0.9995,node-centered-resolved-3d-velocity
60,40,2970,5.64999473935,0.15069285819,0.0984526016247,0.180003478511,0.578714639233,0.000759112306604,0.000460061173697,-0.90445031172,0.904450747292,0.9995,node-centered-resolved-3d-velocity
60,40,2971,5.64999436853,-0.150692882286,-0.0984525873362,0.180003490868,3.72030715315,0.000723295920981,-0.00109655487766,-0.90941144937,0.909412398109,0.9995,node-centered-resolved-3d-velocity
60,40,2972,5.65000779067,-0.0584470346417,-0.170250408581,0.180003492967,4.38169504022,0.00077551608841,-0.000817784670169,-0.907139232775,0.907139932886,0.9995,node-centered-resolved-3d-velocity
60,40,2973,5.65000779067,0.0296275912377,-0.17754844648,0.180003458328,4.8777359383,-0.00345682342406,-0.000164281779775,-0.923256995589,0.923263481635,0.9995,node-centered-resolved-3d-velocity
60,40,2974,5.64999939492,-0.110560411011,-0.142048049933,0.180003480446,4.05100115896,-0.000531880748129,0.000889039208472,-0.906496620707,0.906497212704,0.9995,node-centered-resolved-3d-velocity
60,40,2975,5.65016867929,0.0858241373097,-0.158225993664,0.180003465566,5.20939005618,-0.00249044607906,-0.000127022988567,-0.908141128213,0.908144551934,0.9995,node-centered-resolved-3d-velocity
60,40,2976,5.65010392526,0.0584848248109,-0.170237438808,0.180003500814,5.04330488218,-0.00174899396511,-0.000181999446414,-0.912135094883,0.912136789863,0.9995,node-centered-resolved-3d-velocity
60,40,2977,5.65000779067,-1.50871130199e-08,-0.180003509515,0.180003509515,4.71238889657,-0.00354842253166,0.000326782588929,-0.92097055499,0.920977448827,0.9995,node-centered-resolved-3d-velocity
60,40,2978,5.65000493124,-0.0856721867669,-0.158308344582,0.180003487604,4.21634805969,0.000703556747974,-0.00029552881024,-0.912638453127,0.912638772164,0.9995,node-centered-resolved-3d-velocity
