severity,mesh_kind,line_group,z1_cm,x1_cm,y1_cm,z2_cm,x2_cm,y2_cm,source_index
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.100002641944,0.149664530214,0.46875,0.0688830178257,0.166298315852,166
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.0688830178257,0.166298315852,0.46875,0.0351162579629,0.176541350473,167
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.0351162579629,0.176541350473,0.46875,1.10218211923e-17,0.18,168
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,1.10218211923e-17,0.18,0.46875,-0.0351162579629,0.176541350473,169
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.0351162579629,0.176541350473,0.46875,-0.0688830178257,0.166298315852,170
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.0688830178257,0.166298315852,0.46875,-0.100002641944,0.149664530214,171
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.100002641944,0.149664530214,0.46875,-0.127279220614,0.127279220614,172
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.127279220614,0.127279220614,0.46875,-0.149664530214,0.100002641944,173
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.149664530214,0.100002641944,0.46875,-0.166298315852,0.0688830178257,174
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.166298315852,0.0688830178257,0.46875,-0.176541350473,0.0351162579629,175
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.176541350473,0.0351162579629,0.46875,-0.18,2.20436423847e-17,176
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.18,2.20436423847e-17,0.46875,-0.176541350473,-0.0351162579629,177
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.176541350473,-0.0351162579629,0.46875,-0.166298315852,-0.0688830178257,178
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.166298315852,-0.0688830178257,0.46875,-0.149664530214,-0.100002641944,179
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.149664530214,-0.100002641944,0.46875,-0.127279220614,-0.127279220614,180
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.127279220614,-0.127279220614,0.46875,-0.100002641944,-0.149664530214,181
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.100002641944,-0.149664530214,0.46875,-0.0688830178257,-0.166298315852,182
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.0688830178257,-0.166298315852,0.46875,-0.0351162579629,-0.176541350473,183
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-0.0351162579629,-0.176541350473,0.46875,-3.3065463577e-17,-0.18,184
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,-3.3065463577e-17,-0.18,0.46875,0.0351162579629,-0.176541350473,185
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.0351162579629,-0.176541350473,0.46875,0.0688830178257,-0.166298315852,186
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.0688830178257,-0.166298315852,0.46875,0.100002641944,-0.149664530214,187
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.100002641944,-0.149664530214,0.46875,0.127279220614,-0.127279220614,188
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.127279220614,-0.127279220614,0.46875,0.149664530214,-0.100002641944,189
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.149664530214,-0.100002641944,0.46875,0.166298315852,-0.0688830178257,190
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.166298315852,-0.0688830178257,0.46875,0.176541350473,-0.0351162579629,191
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.176541350473,-0.0351162579629,0.46875,0.18,0,192
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.18,0,0.5625,0.176541350473,0.0351162579629,193
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.176541350473,0.0351162579629,0.5625,0.166298315852,0.0688830178257,194
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.166298315852,0.0688830178257,0.5625,0.149664530214,0.100002641944,195
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.149664530214,0.100002641944,0.5625,0.127279220614,0.127279220614,196
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.127279220614,0.127279220614,0.5625,0.100002641944,0.149664530214,197
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.100002641944,0.149664530214,0.5625,0.0688830178257,0.166298315852,198
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.0688830178257,0.166298315852,0.5625,0.0351162579629,0.176541350473,199
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,0.0351162579629,0.176541350473,0.5625,1.10218211923e-17,0.18,200
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,1.10218211923e-17,0.18,0.5625,-0.0351162579629,0.176541350473,201
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.0351162579629,0.176541350473,0.5625,-0.0688830178257,0.166298315852,202
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.0688830178257,0.166298315852,0.5625,-0.100002641944,0.149664530214,203
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.100002641944,0.149664530214,0.5625,-0.127279220614,0.127279220614,204
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.127279220614,0.127279220614,0.5625,-0.149664530214,0.100002641944,205
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.149664530214,0.100002641944,0.5625,-0.166298315852,0.0688830178257,206
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.166298315852,0.0688830178257,0.5625,-0.176541350473,0.0351162579629,207
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.176541350473,0.0351162579629,0.5625,-0.18,2.20436423847e-17,208
50,fem-gridap-tetrahedral,wall-circumferential,0.5625,-0.18,2.20436423847e-17,0.5625,-0.176541350473,-0.0351162579629,209
