z u1dC23 u3dC23 discC23 flow1dC23 flow3dC23 flowdiscC23 areaC23 intersectionsC23 u1dC40 u3dC40 discC40 flow1dC40 flow3dC40 flowdiscC40 areaC40 intersectionsC40
0.301507537688 22.4666070961 22.1344840494 0.332123046748 2.29022537219 2.24703254318 0.0431928290057 0.10151727676 2101.0 22.4489643934 22.0727744719 0.376189921436 2.29020739201 2.2432668885 0.0469405035131 0.101630490148 2095.0
0.331658291457 22.4667536814 22.1043206856 0.362432995791 2.29022582983 2.24610216101 0.0441236688191 0.101613715841 2059.0 22.4490921998 22.0814815216 0.367610678267 2.29020601795 2.24628158893 0.0439244290237 0.101726941951 2153.0
0.361809045226 22.4669004008 22.0798274856 0.38707291523 2.29022629954 2.24457527546 0.0456510240841 0.101657283189 2061.0 22.449220221 22.0791042939 0.370115927123 2.29020466731 2.24700452817 0.0432001391372 0.101770637896 2201.0
0.391959798995 22.4670474588 22.1085757529 0.358471705934 2.29022680183 2.24688684073 0.0433399610981 0.10162965113 2199.0 22.4493485033 22.0713913178 0.377957185519 2.2902033447 2.24560948864 0.0445938560607 0.101742996457 2153.0
0.422110552764 22.4671948188 22.1190617133 0.348133105499 2.2902273331 2.24653883989 0.0436884932149 0.101565738593 2243.0 22.4494770827 22.0787439264 0.370733156235 2.29020205365 2.24494296575 0.0452590878915 0.101678925814 2153.0
0.452261306533 22.4673423448 22.1128961765 0.354446168247 2.29022787985 2.24563434481 0.0445935350398 0.101553153729 2131.0 22.4496059702 22.0798366618 0.369769308374 2.2902007951 2.24477563434 0.0454251607603 0.101666315232 2159.0
0.482412060302 22.4674901676 22.0998420371 0.367648130537 2.29022845523 2.24594353223 0.0442849229964 0.101627130568 2074.0 22.4497351845 22.0624411463 0.3872940382 2.29019957077 2.24464062456 0.0455589462116 0.101740356368 2108.0
0.51256281407 22.4676382245 22.0981615025 0.369476722055 2.29022905302 2.24631187872 0.0439171742954 0.101651527819 2115.0 22.4498647609 22.0651480892 0.384716671657 2.2901983841 2.24545797363 0.0447404104782 0.101764917441 2075.0
0.542713567839 22.4677866449 22.0927200557 0.375066589211 2.29022968623 2.2453057995 0.044923886722 0.101631025688 2089.0 22.4499947345 22.0765077668 0.373486967756 2.29019723849 2.24616081471 0.044036423782 0.101744389939 2193.0
0.572864321608 22.4679353452 22.1039945805 0.363940764619 2.2902303466 2.24417977751 0.0460505690914 0.101528245012 2163.0 22.4501251371 22.0739955358 0.376129601285 2.29019613697 2.24360932462 0.0465868123468 0.10164038137 2233.0
0.603015075377 22.4680843091 22.1174317801 0.35065252894 2.29023103263 2.24590984894 0.0443211836852 0.101544784732 2171.0 22.4502559981 22.107406553 0.342849445097 2.29019508238 2.24739460367 0.0428004787053 0.101657994043 2203.0
0.633165829146 22.4682335657 22.1025777395 0.365655826208 2.29023174728 2.24617137215 0.0440603751275 0.101624860169 2193.0 22.450387342 22.0709280597 0.379459282337 2.29019407703 2.24544908641 0.044744990627 0.101737864413 2193.0
0.663316582915 22.4683831647 22.1103884609 0.357994703822 2.29023249559 2.24749917836 0.0427333172308 0.101649013645 2205.0 22.4505191906 22.0719725012 0.378546689345 2.29019312297 2.24609954051 0.0440935824612 0.101762519883 2125.0
0.693467336683 22.4685330463 22.0947852048 0.373747841506 2.29023327168 2.24493988267 0.0452933890062 0.101604965238 2175.0 22.4506515709 22.0866682857 0.363983285179 2.29019222278 2.24662280906 0.043569413718 0.101718501858 2107.0
0.723618090452 22.4686831886 22.1131559162 0.355527272385 2.29023407342 2.2451253194 0.0451087540188 0.101528941771 2151.0 22.4507845047 22.1037897664 0.346994738302 2.29019137851 2.24664773907 0.0435436394375 0.101640839097 2127.0
0.753768844221 22.4688336298 22.1203198292 0.348513800636 2.29023490468 2.24689758697 0.0433373177028 0.101576179925 2139.0 22.4509180081 22.0923541419 0.358563866266 2.29019059166 2.24657630136 0.0436142902958 0.101690217662 2183.0
0.78391959799 22.4689843352 22.1120526467 0.356931688535 2.29023576204 2.2473326889 0.0429030731405 0.101633834037 2065.0 22.4510520974 22.0726321881 0.378419909346 2.29018986371 2.24583116795 0.0443586957572 0.101747319886 2189.0
0.814070351759 22.4691352503 22.1078423839 0.361292866381 2.29023664013 2.24712590272 0.0431107374114 0.10164383587 2087.0 22.451186788 22.064165975 0.387020812957 2.29018919611 2.24518889171 0.0450003044058 0.101757251747 2185.0
0.844221105528 22.4692864057 22.1161469705 0.353139435211 2.29023754202 2.24717448069 0.0430630613298 0.101607865226 2087.0 22.4513220945 22.0679383334 0.383383761055 2.29018859018 2.24477614387 0.0454124463152 0.101721153556 2151.0
0.874371859296 22.4694377654 22.1373160293 0.332121736173 2.29023846417 2.24670224714 0.0435362170291 0.101489369541 2205.0 22.4514580257 22.0840820001 0.367376025651 2.29018804669 2.24377412031 0.0464139263786 0.101601421345 2257.0
0.904522613065 22.4695892768 22.104767757 0.364821519827 2.29023940135 2.24512534036 0.0451140609925 0.101567470196 2165.0 22.4515945827 22.0835782428 0.36801633983 2.29018756561 2.24547519021 0.0447123753952 0.101680767742 2155.0
0.934673366834 22.4697409514 22.1090983839 0.360642567557 2.29024035472 2.24697848766 0.0432618670632 0.101631393947 2187.0 22.4517317694 22.0672005284 0.384531240956 2.29018714723 2.24522465017 0.0449624970652 0.101744879115 2143.0
