case_id,paper_severity_percent,imported_case,model,coordinate_mode,z_cm,reference_time_s,imported_time_s,paper_time_offset_s,local_target_time_s,imported_local_target_time_offset_s,local_completed_time_s,imported_local_time_offset_s,time_alignment_tolerance_s,local_time_target_policy,time_alignment_status,area_cm2,mean_velocity_3d_cm_s,mean_velocity_1d_cm_s,velocity_abs_error_cm_s,velocity_rel_error,mean_pressure_3d_dyn_cm2,pressure_1d_dyn_cm2,pressure_abs_error_dyn_cm2,pressure_comparison_status,intersection_count,velocity_cut_status,pressure_cut_status
sev23,23.0,77,canic-extended-1d,deformed,0.3015075376884422,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10167117398551995,22.117769835624575,22.461381214440564,0.34361137881598935,0.01553553461174655,1689.281221809797,1913.7826183843715,224.50139657457453,common_section41_outlet_pressure_gauge_operator_applied,2101,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.3316582914572864,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10176707174867249,22.087788111877444,22.461528076995844,0.3737399651183999,0.01692066055801331,1681.782285291443,1906.7322651565669,224.94997986512385,common_section41_outlet_pressure_gauge_operator_applied,2059,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.36180904522613067,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10181002198751549,22.063408223497685,22.461674967588106,0.39826674409042084,0.01805100735371718,1674.3287623311583,1899.6814884394203,225.352726108262,common_section41_outlet_pressure_gauge_operator_applied,2061,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.39195979899497485,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10178167915293232,22.092232430831146,22.461821859407685,0.3695894285765391,0.016729383494116828,1666.8948243920966,1892.6306822258412,225.7358578337446,common_section41_outlet_pressure_gauge_operator_applied,2199,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.4221105527638191,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.1017169925945239,22.102504361661257,22.46196876888176,0.35946440722050355,0.016263514818892027,1659.5016215125393,1885.579451717424,226.07783020488478,common_section41_outlet_pressure_gauge_operator_applied,2243,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.45226130653266333,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.1017037125962647,22.09677482546873,22.462115679339494,0.3653408538707623,0.01653367320599523,1652.1485019579761,1878.52818813044,226.37968617246383,common_section41_outlet_pressure_gauge_operator_applied,2131,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.4824120603015075,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177713829867893,22.083750244737367,22.46226260192895,0.3785123571915818,0.01713985862893838,1644.8037302555729,1871.4765165744611,226.67278631888826,common_section41_outlet_pressure_gauge_operator_applied,2074,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.5125628140703518,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10180090405422765,22.08193322743957,22.462409525271685,0.38047629783211434,0.017230207786305813,1637.4847332183174,1864.4248096470687,226.94007642875135,common_section41_outlet_pressure_gauge_operator_applied,2115,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.542713567839196,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177969743951702,22.076637934291092,22.46255645672337,0.3859185224322772,0.017480855716387845,1630.1918723424167,1857.3727219568095,227.18084961439286,common_section41_outlet_pressure_gauge_operator_applied,2089,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.5728643216080402,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10167611131790263,22.08813246355823,22.462703388432956,0.37457092487472465,0.016958016957418415,1622.919791225659,1850.3205969927014,227.40080576704236,common_section41_outlet_pressure_gauge_operator_applied,2163,valid,valid
