case_id,paper_severity_percent,model,z_cm,section_radius_cm,r_cm,radial_velocity_cm_s,status
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.052820276804081634,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.05511680668405237,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.057413336564023094,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.05970986644399382,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.06200639632396455,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.06430292620393528,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.06659945608390601,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.06889598596387674,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.07119251584384746,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.07348904572381819,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.07578557560378892,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.07808210548375964,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.08037863536373038,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.08267516524370111,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.08497169512367184,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.08726822500364256,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.08956475488361329,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.0,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,8.956418225642282e-8,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.002296604761419194,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.004593119958656132,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.006889635155893069,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.009186150353130007,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.011482665550366944,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.013779180747603882,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.016075695944840818,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.018372211142077755,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.020668726339314693,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.02296524153655163,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.025261756733788568,0.0,postprocessed_1d_radial_velocity
sev50,50.0,classical-1d-no-slip,2.451133588085213,0.08956418225642282,0.027558271931025505,0.0,postprocessed_1d_radial_velocity
